Horizon name             Index       Red     Green      Blue   Segment         X         Y         Z        Vp   Vp grad        Vs   density         q
H073                       126      1.00      1.00      1.00         3  10983.19      0.00   2190.87   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         3  11083.08      0.00   2187.74   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         3  11183.08      0.00   2187.61   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         3  11282.81      0.00   2180.09   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         3  11382.80      0.00   2179.47   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         3  11476.73      0.00   2208.58   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         3  11489.49      0.00   2212.50   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  11630.90      0.00   2286.52   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  11731.12      0.00   2276.74   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  11830.90      0.00   2282.44   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  11929.90      0.00   2296.59   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  12028.26      0.00   2314.73   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  12125.98      0.00   2336.06   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  12223.57      0.00   2358.09   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  12322.79      0.00   2370.29   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  12422.67      0.00   2373.68   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  12522.41      0.00   2380.90   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  12622.38      0.00   2381.86   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  12722.38      0.00   2382.14   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  12822.10      0.00   2389.68   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  12922.07      0.00   2389.22   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  13021.73      0.00   2380.88   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  13121.17      0.00   2370.49   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  13223.21      0.00   2364.30   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  13343.65      0.00   2364.30   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  13459.26      0.00   2356.50   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  13594.15      0.00   2348.70   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  13764.90      0.00   2338.34   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  13933.57      0.00   2326.77   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  14102.24      0.00   2315.20   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  14265.09      0.00   2313.55   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  14416.31      0.00   2298.67   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  14596.60      0.00   2282.15   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         4  14838.14      0.00   2278.23   4450.00     0.000   2560.00      2.59  62000.00
H074                       127      1.00      1.00      1.00         1   9499.33      0.00   2082.95   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         1   9585.53      0.00   2016.09   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         1   9664.30      0.00   1954.08   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         1   9683.63      0.00   1935.45   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         2  10206.16      0.00   2208.28   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         2  10294.32      0.00   2154.02   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         2  10384.86      0.00   2111.90   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         2  10486.13      0.00   2079.95   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         3  10842.04      0.00   2275.28   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         3  10953.64      0.00   2247.01   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         3  11052.77      0.00   2234.65   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         3  11152.53      0.00   2228.14   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         3  11252.31      0.00   2222.17   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         3  11352.24      0.00   2220.10   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         3  11452.24      0.00   2220.05   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         3  11523.66      0.00   2229.25   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         4  11655.22      0.00   2302.27   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         4  11756.00      0.00   2300.97   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         4  11855.77      0.00   2306.81   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         4  11954.79      0.00   2320.89   4000.00     0.000   2213.00      2.52  62000.00
H074                       127      1.00      1.00      1.00         4  12052.67      0.00   2341.49   4000.00     0.000   2213.00      2.52  62000.00
