Horizon name           Segment       CDP         X         Y         Z
H180                         1   1509.28   9426.72      0.00   3238.16
H180                         1   1524.16   9519.78      0.00   3201.38
H180                         1   1539.21   9613.82      0.00   3167.12
H180                         1   1554.39   9708.69      0.00   3135.14
H180                         1   1569.57   9803.55      0.00   3103.17
H180                         1   1584.75   9898.42      0.00   3071.19
H180                         1   1602.13  10007.05      0.00   3037.72
H180                         2   1771.45  11065.30      0.00   3037.95
H180                         2   1796.66  11222.87      0.00   3057.76
H180                         2   1812.46  11321.63      0.00   3073.54
H180                         2   1828.32  11420.76      0.00   3086.81
H180                         2   1844.10  11519.39      0.00   3103.42
H180                         2   1859.88  11618.02      0.00   3120.05
H180                         2   1875.66  11716.65      0.00   3136.69
H180                         2   1891.44  11815.27      0.00   3153.34
H180                         2   1907.18  11913.64      0.00   3171.42
H180                         2   1922.89  12011.81      0.00   3190.56
H180                         2   1938.67  12110.43      0.00   3207.22
H180                         2   1954.31  12208.21      0.00   3228.07
H180                         2   1969.84  12305.23      0.00   3252.56
H180                         2   1985.34  12402.11      0.00   3277.62
H180                         2   2000.71  12498.19      0.00   3305.42
H180                         2   2016.04  12593.99      0.00   3334.21
H180                         2   2031.22  12688.86      0.00   3366.17
H180                         2   2046.40  12783.73      0.00   3398.13
H180                         2   2061.58  12878.60      0.00   3430.09
H180                         2   2076.67  12972.96      0.00   3463.50
H180                         2   2090.18  13057.39      0.00   3500.00
H181                         1   1428.76   8923.50      0.00   3500.00
H181                         1   1444.66   9022.86      0.00   3466.02
H181                         1   1459.72   9117.02      0.00   3432.05
H181                         1   1474.49   9209.29      0.00   3393.13
H181                         1   1489.11   9300.67      0.00   3352.09
H181                         1   1503.73   9392.06      0.00   3311.04
H181                         1   1518.65   9485.32      0.00   3274.62
H181                         1   1533.57   9578.58      0.00   3238.36
H181                         1   1548.36   9671.02      0.00   3199.89
H181                         1   1563.39   9764.92      0.00   3165.18
H181                         1   1578.25   9857.82      0.00   3127.98
H181                         1   1593.54   9953.35      0.00   3098.24
H181                         1   1608.98  10049.90      0.00   3072.02
H181                         1   1629.75  10179.71      0.00   3037.66
H181                         2   1727.89  10793.05      0.00   3037.97
H181                         2   1744.22  10895.15      0.00   3050.91
H181                         2   1760.11  10994.43      0.00   3062.80
H181                         2   1776.00  11093.78      0.00   3074.03
H181                         2   1791.86  11192.85      0.00   3087.71
H181                         2   1807.71  11291.94      0.00   3101.14
H181                         2   1823.54  11390.86      0.00   3115.80
H181                         2   1839.32  11489.49      0.00   3132.42
H181                         2   1855.10  11588.13      0.00   3149.03
H181                         2   1870.72  11685.75      0.00   3170.82
H181                         2   1886.42  11783.90      0.00   3190.16
H181                         2   1902.04  11881.50      0.00   3212.07
H181                         2   1917.68  11979.26      0.00   3233.26
H181                         2   1933.28  12076.77      0.00   3255.55
H181                         2   1948.89  12174.30      0.00   3277.74
H181                         2   1964.53  12272.05      0.00   3298.95
H181                         2   1980.13  12369.54      0.00   3321.34
H181                         2   1995.64  12466.53      0.00   3345.96
H181                         2   2010.97  12562.33      0.00   3374.76
H181                         2   2026.15  12657.20      0.00   3406.72
H181                         2   2041.33  12752.07      0.00   3438.68
H181                         2   2056.51  12846.93      0.00   3470.66
H181                         2   2070.40  12933.77      0.00   3500.00
H182                         1   1441.12   9000.76      0.00   3500.00
H182                         1   1454.78   9086.12      0.00   3463.92
H182                         1   1469.55   9178.41      0.00   3425.06
H182                         1   1484.31   9270.67      0.00   3386.11
H182                         1   1498.93   9362.06      0.00   3345.10
H182                         1   1513.72   9454.48      0.00   3306.53
H182                         1   1528.32   9545.75      0.00   3265.22
H182                         1   1543.09   9638.07      0.00   3226.41
H182                         1   1558.13   9732.05      0.00   3191.98
H182                         1   1573.31   9826.92      0.00   3160.01
H182                         1   1588.48   9921.78      0.00   3128.02
H182                         1   1603.77  10017.30      0.00   3098.26
H182                         1   1619.22  10113.86      0.00   3072.04
H182                         1   1634.73  10210.83      0.00   3047.36
